﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2qOZTzVUtpgPct0gvCS4zy","The Advent - Original Mix","Marc Romboy","The Advent","1","1","407804","spotify:user:flngr","2013-07-21T22:13:17Z"
"spotify:track:7is3UY8YIQ0uViaSgpLH66","Talking All That Jazz - Patrick Lindsey & M.In Remix","Marc Romboy","Talking All That Jazz","1","2","575158","spotify:user:flngr","2013-07-21T22:21:08Z"
"spotify:track:2m6rO4Lv946ZsKkDNmXItK","Impact Disco - Williams Remix","Marc Romboy","Gemini (The Remixes)","1","1","517268","spotify:user:flngr","2013-07-21T22:23:12Z"
"spotify:track:2S7BVYSaF8dK73A9gKTqiE","Helldorado","Aki Bergen","Helldorado","1","1","413658","spotify:user:flngr","2013-07-21T22:29:34Z"
"spotify:track:4zDAugjPwXCcoB1Vx5Zli8","Broken Down (Original Mix)","Mark Wells","Broken Down","1","1","430000","spotify:user:flngr","2013-07-21T22:33:40Z"
"spotify:track:0qFeFG3T2rNOCGK8e1hpQY","Broken Down (Andrey Zenkoff Remix)","Mark Wells","Broken Down","1","2","495238","spotify:user:flngr","2013-07-21T22:34:01Z"
"spotify:track:4o1GhvLLzi4udXAfOBnpPQ","Shuffle (Original Mix)","Mark Wells","It Could Be Anything","1","3","402000","spotify:user:flngr","2013-07-21T22:35:37Z"
"spotify:track:6NSM0BCwH9tyEfYXj3o0FY","Brass Monkey - Db Sounds Systems Remix","Mark Wells, Tom Brady","Brass Monkey","1","3","525450","spotify:user:flngr","2013-07-21T22:39:33Z"
"spotify:track:1bZWvLYPBE2Yd7WwXypLCy","Afterbelle - Original","Arjuna Schiks","Afterbelle","1","1","371254","spotify:user:flngr","2013-09-02T13:01:12Z"
"spotify:track:0ODr4pUFI8eRMGjeye808G","Primal Groove","Arjuna Schiks","Afterbelle","1","2","339985","spotify:user:flngr","2013-09-02T13:07:34Z"
"spotify:track:6Ln2xjmpif3SELyInlwOj9","It Ain't Mine - Original Mix","Joris Voorn","Future History","1","11","294035","spotify:user:flngr","2013-09-02T15:25:43Z"
"spotify:track:2WuOpHPnnziF6hKjbA0skE","Rejected - Original Mix","Joris Voorn","Future History","1","14","289070","spotify:user:flngr","2013-09-02T15:36:42Z"
"spotify:track:7GquPt1cKCtiH0OOE6liWR","Zeronine - Original Mix","Joris Voorn","Future History","1","15","367338","spotify:user:flngr","2013-09-02T15:38:53Z"
"spotify:track:1tM3BqWZNbmZXvgS4EPOVq","Shining - Third Nation Mix","Joris Voorn","Future History","1","16","313662","spotify:user:flngr","2013-09-02T15:45:33Z"
"spotify:track:11ATLGWJ5RmWMUOVAuWkZb","Missing - Original Mix","Joris Voorn","Future History","1","17","315648","spotify:user:flngr","2013-09-02T15:47:47Z"
"spotify:track:5Pf6H880WjA3HD8gjzB0kJ","Drug Money","Jonathan Rosa","Deep City Grooves Paris","1","5","317419","spotify:user:flngr","2013-09-04T21:40:10Z"
"spotify:track:5Dk8kpo9fqs0asvfUecsoa","Winter Nights Breeze","Sydney","Deep City Grooves Paris","1","10","419500","spotify:user:flngr","2013-09-04T22:11:41Z"
"spotify:track:3nBzSgLbNwKvCBIOvM7qAV","Let's Go - Tube & Berger Remix","UMEK","Deep City Grooves Paris","1","11","394634","spotify:user:flngr","2013-09-04T22:14:18Z"
"spotify:track:3TjYDDICws5b9AcL6EX9D3","Hyp Ist Not (Edit 1) - Edit 1","Lexy, Janés","Berlin Afterhour 2 - From Minimal to Techno - From Electro to House","1","5","325656","spotify:user:flngr","2013-09-06T21:23:21Z"
"spotify:track:3GFpLxm2sXoqWP80laRy0O","Aurora - John Roberts Remix","Audision, John Roberts","Surface to Surface - Remixes All in One","1","1","516299","spotify:user:flngr","2013-09-06T21:41:12Z"
"spotify:track:5oMFEbMRk0hCqE9a3kwne3","Red Sky - Cardini/Burger ASAP Remix","Audision, Jennifer Cardini, Jörg Burger","Surface to Surface - Remixes All in One","1","6","415350","spotify:user:flngr","2013-09-06T21:48:46Z"
"spotify:track:2qvhRz6HA2KHTEcdaCdxCO","Phase Flow - Ada & Tobias Thomas Remix","Audision, Ada, Tobias Thomas","Surface to Surface - Remixes All in One","1","7","530028","spotify:user:flngr","2013-09-06T22:03:59Z"
"spotify:track:1yxlYyPlG9DOFmLnwfCPpE","Phase Flow - Contra Communem Opinionem Remix","Audision, Contra Communem Opinionem","Surface to Surface - Remixes All in One","1","8","383031","spotify:user:flngr","2013-09-06T22:12:17Z"
"spotify:track:490UHcYRYd2cQ3ns4DqWAj","Echoes reality","Max Cooper","Empirisch","1","1","488257","spotify:user:flngr","2013-09-15T21:15:20Z"
"spotify:track:5VhkY8QbXBblLEVJaji53I","Tapis Rouge - Original Mix","Mendo, Danny Serrano","Body Music (Choices, Vol. 1)","1","9","457702","spotify:user:flngr","2013-09-17T09:19:47Z"
"spotify:track:60II2e2ew3hINyQG2sdble","Cottbus","Manuel Tur & Langenberg","Berlin Underground Selection (Finest Electronic Music)","1","5","525706","spotify:user:flngr","2013-10-06T19:27:43Z"
"spotify:track:2RClKLkQ2O8yM7wMk8Ll4n","Escape To Amsterdam","Gregor Tresher","Berlin Underground Selection (Finest Electronic Music)","1","9","337699","spotify:user:flngr","2013-10-06T20:05:07Z"
"spotify:track:16dqmTwmovvMrUsNXHnCrD","Behind The Stars","Pantha Du Prince","Berlin Underground Selection (Finest Electronic Music)","1","19","734613","spotify:user:flngr","2013-10-06T21:10:01Z"
"spotify:track:7Lejn4JutojNIn0yYkqFcg","Zorro - Phonique & Tigerskin Remix","Namito","Berlin Underground Selection (Finest Electronic Music)","1","20","441585","spotify:user:flngr","2013-10-06T21:18:46Z"
"spotify:track:601oWu4fh1z3W2tF0qkrsF","No News Today - Deadbeat Roller Dub","Exercise One, Argenis Brito","Berlin Underground Selection (Finest Electronic Music)","1","21","420346","spotify:user:flngr","2013-10-06T21:31:16Z"
"spotify:track:0lPNCwPIiglOwtpdiV0lcG","Pianoroll - Ramon Tapia Remix","Martin Eyerer & Benno Blome","Berlin Underground Selection (Finest Electronic Music)","1","22","560270","spotify:user:flngr","2013-10-06T21:34:25Z"
"spotify:track:5H0RIhWRu3fTkPwXFcone6","After Rain comes Sun - Joris Voorn Dusty Dub Stab","Solomun","Berlin Underground Selection 2","1","4","402634","spotify:user:flngr","2013-10-07T20:45:08Z"
"spotify:track:6ihW39FD7RvX6PxXceSpNF","Oktavlachs","Super Flu","Berlin Underground Selection 2","1","6","417973","spotify:user:flngr","2013-10-07T21:03:33Z"
"spotify:track:0pGGsGyI9yd0qe4xz1QZ2M","Lustre","Ed Davenport","Berlin Underground Selection 2","1","8","608500","spotify:user:flngr","2013-10-07T21:15:46Z"
"spotify:track:1y6ertqXMvanLoUxdhTIu3","Do You","Hermanez","Berlin Underground Selection 2","1","15","460967","spotify:user:flngr","2013-10-07T22:12:41Z"
"spotify:track:6E6sy4pRhY0RYhzLCXUWSt","Couleur De L'Espoir","Rodriguez Jr. Vs. Marc Romboy","Berlin Underground Selection 2","1","20","411071","spotify:user:flngr","2013-10-08T13:03:04Z"
"spotify:track:6aL20vefcHnsu115QUSSVM","Expand Your Mind","Den Ishu","Berlin Underground Selection 2","1","24","450619","spotify:user:flngr","2013-10-08T13:35:22Z"
"spotify:track:4vS5pFdTc072tP25kRqmWy","Past Is Prologue","Tycho","Past Is Prologue","1","8","350186","spotify:user:flngr","2013-10-27T21:50:47Z"
"spotify:track:6x4x6EnufWQHVNGybYJF1S","Send And Receive - Chachi Jones Remix","Tycho","Past Is Prologue","1","14","357080","spotify:user:flngr","2013-10-27T22:18:05Z"
"spotify:track:79HVFyQWmWrQLK2zoodfN8","Sunrise Projector - Nautilis Remix","Tycho","Past Is Prologue","1","15","235386","spotify:user:flngr","2013-10-27T22:21:14Z"
"spotify:track:0vyEh8wr4BZ13M9KBy52st","Adrift - Shigeto's Adrift A Dream Remix","Tycho","Horizon Line","1","2","298555","spotify:user:flngr","2013-10-27T22:30:09Z"
"spotify:track:2CuIJbQ7CtyS1Rinmmil6T","Bowls - Holden Remix","Caribou","Swim + Swim Remixes","1","5","681426","spotify:user:flngr","2013-10-28T22:45:30Z"
"spotify:track:5SfhLhrXL6ZyWVPYNpSk8u","Kaili - Fuck Buttons Remix","Caribou","Swim + Swim Remixes","1","6","399600","spotify:user:flngr","2013-10-28T22:53:49Z"
"spotify:track:2r9BFo0F8LRWKyn907y9EH","Get Better","Aki Bergen, Lazarusman","Aki Bergen Collection, Vol. 1","1","6","518000","spotify:user:flngr","2013-12-08T18:45:17Z"
